date,Pairs,Volume_USD
2021-04-20,ZEE/WETH,4701.490439396478
2021-04-20,ZERO/TTINU,1102.514361340722
2021-04-20,ZERO/USDC,1170.1118881666353
2021-04-20,ZERO/USDT,4331.049918080891
2021-04-20,ZKS/SUSHI,77874.867018198
2021-04-20,ZKS/WETH,79331.3079087961
2021-04-20,ZORA/WETH,10875.634781225312
2021-04-20,ZRX/AKITA,62596.481666584135
2021-04-20,ZRX/BDOG,17015.785432215598
2021-04-20,ZRX/DAI,76847.628545578
2021-04-20,ZRX/USDT,3884.2013531315174
2021-04-20,ZUZ/LEASH,2096.762408370342
2021-04-20,ZUZ/WETH,2095.669877362708
2021-04-20,aDAI/WETH,11002.30537110617
2021-04-20,aUNI/SUSHI,115015.74788384729
2021-04-20,aWETH/SUSHI,235524.7679521116
2021-04-20,bALPHA/WETH,1358.8735997787433
2021-04-20,bDPI/RGT,11157.30900050637
2021-04-20,bDPI/USDT,94640.13713545416
2021-04-20,cBSN/USDC,3304.9723636537137
2021-04-20,not_tracked,17146825.71971539
2021-04-20,pETH18C/USDT,11932.948822979832
2021-04-20,renDGB/WETH,6059.410136997855
2021-04-20,uTVL-0621/WETH,805.1783829616993
2021-04-20,wOMI/WETH,9716.48916234
2021-04-20,ySUSD/WETH,1699.2700846978203
2021-04-20,yUSDT/USDT,1939.7351230847519
2021-04-20,⚗️/USDT,11072.041535135391
2021-04-21,$BASED/WETH,1748.3522152058204
2021-04-21,1INCH/1LP-ETH-1INCH,7564.232890968237
2021-04-21,1INCH/ARCX,4440.211483417704
2021-04-21,1INCH/DAI,107049.07105415064
2021-04-21,1INCH/DEXTF,1480.070494472568
2021-04-21,1INCH/NEXO,1042.9218183475573
2021-04-21,1INCH/SUSD,86708.75058092117
2021-04-21,1INCH/TIDAL,1069.7650268468462
2021-04-21,1INCH/USDC,10423.15768209394
2021-04-21,1INCH/USDT,9430.6173403192
2021-04-21,1INCH/VSP,38565.03034256034
2021-04-21,1INCH/WBTC,1198067.7256419687
2021-04-21,1INCH/WETH,142210.9897733658
2021-04-21,1INCH/WOO,44687.1748661204
2021-04-21,1INCH/XINCHA,13006.44709681877
2021-04-21,AAVE/DAI,368605.44238109596
2021-04-21,AAVE/WETH,988942.0282121402
2021-04-21,AC/ROOK,4680.07072105616
2021-04-21,ADX/WETH,11739.196136913954
2021-04-21,AES/ROGE,2508.269407446976
2021-04-21,AES/WETH,2395.6575032776855
2021-04-21,AKITA/DAI,2320.8188499999997
2021-04-21,AKITA/KISHU,6522.146098281426
2021-04-21,AKITA/SHIB,869.8615919307421
2021-04-21,AKITA/WETH,84962.28072948167
2021-04-21,AKRO/ROOK,4588.8769360634615
2021-04-21,ALBT/DFIO,4753.749117604105
2021-04-21,ALBT/WETH,1082.491059740105
2021-04-21,ALCX/BAG,1438.1470164622751
2021-04-21,ALCX/DAI,154923.15313697103
2021-04-21,ALCX/HOGE,599.6055745045909
2021-04-21,ALCX/RENFIL,6308.625443412256
2021-04-21,ALCX/SUSHI,4700.569279388921
2021-04-21,ALCX/USDC,140228.9671672156
2021-04-21,ALCX/VISR,2553.3453674301477
2021-04-21,ALCX/WETH,54353.11248541488
2021-04-21,ALCX/WOO,2344.0405570937874
2021-04-21,ALEPH/WETH,4576.7731758886475
2021-04-21,ALN/WETH,2578.082755809276
2021-04-21,ALOHA/WETH,3602.153591945813
2021-04-21,ALPHA/BNT,71662.1916018894
2021-04-21,ALPHA/LUNA,1160.7711040496317
2021-04-21,ALPHA/MFI,4035.4293062565544
2021-04-21,ALPHA/RGT,55001.60619904226
2021-04-21,ALPHA/RUNE,10992.691630407402
2021-04-21,ALPHA/USDT,33783.82660886324
2021-04-21,ALPHA/VISR,4894.69737335241
2021-04-21,ALPHA/WBTC,82698.82786324361
2021-04-21,ALPHA/WETH,885.6556131418333
2021-04-21,AMP/ILV,81465.74195391232
2021-04-21,AMP/USDC,14664.74207736498
2021-04-21,AMP/WETH,17153.79136491351
2021-04-21,AMPL/USDT,12104.667427860755
2021-04-21,AMPL/WETH,1340.8976928739935
2021-04-21,AMPL/⚗️,7289.9358162953495
2021-04-21,ANKR/WETH,523.42075337711
2021-04-21,API3/WETH,16538.61487512584
2021-04-21,APY/USDC,9932.702343268282
2021-04-21,APY/USDT,941.0821667308019
2021-04-21,ARCH/USDC,2818.7771669201597
2021-04-21,ARCH/WETH,93284.37026103561
2021-04-21,ARCX/1INCH,7037.715136577018
2021-04-21,ARCX/USDC,108075.74962389343
2021-04-21,ARCX/WETH,7150.857384993016
2021-04-21,ARMOR/SUSD,80478.38654812062
2021-04-21,ARMOR/USDT,9219.084331552567
2021-04-21,ARMOR/WETH,157013.70747307187
2021-04-21,ARTE/DAI,1098.301950179516
2021-04-21,ARTE/USDC,21902.35177765663
2021-04-21,ARTX/PCNT,1318.1611442612516
2021-04-21,ASH/WETH,622.2437054971697
2021-04-21,ASKO/WETH,21.154612339793434
2021-04-21,AST/WETH,895.093761465099
2021-04-21,ATRI/WETH,3007.4151281215645
2021-04-21,AUDIO/WETH,2499.4571226831117
2021-04-21,AUSCM/WBTC,2774.0329181842926
2021-04-21,AVAL/WETH,692.0910443081345
2021-04-21,AXIAV3/WETH,7126.8941608811065
2021-04-21,AXN/WETH,23086.141730444047
2021-04-21,AXS/USDT,19280.972142942435
2021-04-21,B20/MVI,106274.1843924843
2021-04-21,B20/WETH,5614.447772093137
2021-04-21,BADGER/ROOK,26786.519662530678
2021-04-21,BADGER/RUNE,37252.21310117406
2021-04-21,BADGER/WETH,4095.948891565495
2021-04-21,BAL/DAI,133834.0770084412
2021-04-21,BAL/WETH,3170.2706555334003
2021-04-21,BAND/WETH,3976.9967664441792
2021-04-21,BANK/USDC,82254.84293567014
2021-04-21,BANK/WETH,28957.383030962254
2021-04-21,BAO/ARCH,10501.36515431598
2021-04-21,BAO/DAI,106506.62447725728
2021-04-21,BAO/WETH,1694.9021742169593
2021-04-21,BAT/GLCH,187.745326581612
2021-04-21,BEPRO/OM,561.1447721966665
2021-04-21,BFC/WETH,90993.16814740055
2021-04-21,BHSC/WETH,348.643263526549
2021-04-21,BLANK/DXH,1201.786414105588
2021-04-21,BLANK/WETH,37771.699950076836
2021-04-21,BLES/WETH,19918.475088221385
2021-04-21,BLO/WETH,4792.373918942322
2021-04-21,BLZ/WETH,11128.213485967444
2021-04-21,BMI/WETH,1739.2613373806591
2021-04-21,BNT/ALPHA,11236.17152953625
2021-04-21,BNT/AMP,1803.1697851298943
2021-04-21,BNT/CEEK,1813.325397638097
2021-04-21,BNT/DAI,163682.7182668426
2021-04-21,BNT/GRT,89061.47890636463
2021-04-21,BNT/LINK,34237.87419954313
2021-04-21,BNT/LPL,3803.87401861184
2021-04-21,BNT/MATIC,20314.663521382816
2021-04-21,BNT/MRPH,3298.2136130425583
2021-04-21,BNT/REM,1114.8558435434295
2021-04-21,BNT/RPL,50804.30135425809
2021-04-21,BNT/STABLEx,12768.128299245822
2021-04-21,BNT/WNXM,44705.77431361512
2021-04-21,BNT/ZERO,6757.181668203246
2021-04-21,BNT/⚗️,1587.678173921606
2021-04-21,BOND/WETH,10211.824091367454
2021-04-21,BONDLY/WETH,18681.8842321426
2021-04-21,BOR/OBTC,5565.705273703275
2021-04-21,BOT/WETH,135.76060746224718
2021-04-21,BT/XTK,384.94360486449114
2021-04-21,BUIDL/MKR,78437.09970475598
2021-04-21,BUIDL/MOON-V1-ETH-buidl,595.8932121925374
2021-04-21,BUIDL/UNIFI,2444.63887011831
2021-04-21,BUSD/APY,3037.0818814910976
2021-04-21,BUSD/BAT,130006.15903052439
2021-04-21,BUSD/CREAM,6750.369931083075
2021-04-21,BUSD/LINK,34001.61082336792
2021-04-21,BUSD/MANA,27201.288658694335
2021-04-21,BUSD/MKR,10000.548046049
2021-04-21,BUSD/OPIUM,6852.26210811322
2021-04-21,BUSD/USDC,1300.013015746471
2021-04-21,BUSD/USDT,126098.47837473272
2021-04-21,BUSD/WETH,56002.65312084128
2021-04-21,BUSD/ZRX,84203.9891566935
2021-04-21,BYN/USDT,7385.22938474516
2021-04-21,Biba/DAI,18671.903270994306
2021-04-21,CARDS/WETH,3244.582707110648
2021-04-21,CAT/MRPH,5005.5183752403755
2021-04-21,CDSD/WETH,2278.96357017781
2021-04-21,CEL/AMP,2983.7741862237854
2021-04-21,CEL/USDT,5967.548372447571
2021-04-21,CEL/WETH,1581.563422369425
2021-04-21,CELL/AAPX,2039.9565882277643
2021-04-21,CGG/USDC,3328.6877284611783
2021-04-21,CGG/USDT,1213.3867832621208
2021-04-21,CHAIN/WETH,10185.160723660298
2021-04-21,CHART/SHIB,374.2707385960486
2021-04-21,CHART/WETH,346.6280294238386
2021-04-21,CHZ/CFI,1363.318045204511
2021-04-21,CHZ/SHIB,182.62013950064508
2021-04-21,COMP/$BASED,3106.0197176344664
2021-04-21,COMP/BUSD,48675.79977674463
2021-04-21,COMP/CUSDC,3660.9718316953313
2021-04-21,COMP/DAI,48555.28506619996
2021-04-21,COMP/LYXE,174972.80994815682
2021-04-21,COMP/RUNE,37856.67858474781
2021-04-21,COMP/USDC,1412064.3175512967
2021-04-21,CONV/TIDAL,3762.580286666724
2021-04-21,CONV/WETH,5103.0983404644
2021-04-21,CORE/LUNA,3476.3746571384263
2021-04-21,CORN/CRV,17613.78928683075
2021-04-21,CORN/DAI,32104.8406290291
2021-04-21,COTI/WETH,4461.642260207371
2021-04-21,CREAM/WETH,35763.11315369936
2021-04-21,CRO/COT,369.3504725904902
2021-04-21,CRO/DAI,414.1047960149928
2021-04-21,CRU/DAI,1021.951773889823
2021-04-21,CRV/1INCH,75445.55273885188
2021-04-21,CRV/DAI,23241.197984158443
2021-04-21,CRV/WETH,317572.5571937662
2021-04-21,CTX/WETH,716.3765113538409
2021-04-21,CVP/USDT,1986.3228033706396
2021-04-21,CVP/WETH,1572.547731751948
2021-04-21,DAFI/USDT,2471.552537409261
2021-04-21,DAI/1INCH,14.99778571796505
2021-04-21,DAI/AKITA,999.85238119767
2021-04-21,DAI/ALCX,1600.3083220955361
2021-04-21,DAI/AXS,12300.583201707284
2021-04-21,DAI/BAND,5000.47853469085
2021-04-21,DAI/COVER,5000.47853469085
2021-04-21,DAI/DOS,5000.47853469085
2021-04-21,DAI/DPI,59991.1428718602
2021-04-21,DAI/FEI,73807.7632390318
2021-04-21,DAI/GOVI,10500.497855115975
2021-04-21,DAI/HOKK,1000.09570693817
2021-04-21,DAI/KISHU,5091.508054666751
2021-04-21,DAI/LINK,56112.715485194436
2021-04-21,DAI/LUSD,500047.853469085
2021-04-21,DAI/MATIC,264914.3990018279
2021-04-21,DAI/MKR,611580.2798398425
2021-04-21,DAI/OHM,9201.200534457383
2021-04-21,DAI/POLS,4999.26190598835
2021-04-21,DAI/RUNE,17056.368685504935
2021-04-21,DAI/SXP,1582.4992588648936
2021-04-21,DAI/UNI,76610.77259823313
2021-04-21,DAI/USDC,408422.71102639806
2021-04-21,DAI/USDT,301035.40045899333
2021-04-21,DAI/UST,80963.15670459684
2021-04-21,DAI/VISR,10008.777352787802
2021-04-21,DAI/WETH,2017378.5633337554
2021-04-21,DAO/WETH,24977.574923323362
2021-04-21,DATA/USDC,712.2600366607242
2021-04-21,DDS/WOO,574.668275658085
2021-04-21,DEC/WETH,1292.765030819329
2021-04-21,DEFI+S/WETH,1887.5042810879856
2021-04-21,DENT/PDEX,1459.6382844821667
2021-04-21,DEPAY/WETH,1325.6602924415904
2021-04-21,DERI/SLUM,1762.70973840015
2021-04-21,DERI/USDT,7043.913633792001
2021-04-21,DFD/USDC,42374.579002129285
2021-04-21,DFX/WETH,3547.763777787748
2021-04-21,DHV/USDC,694.2776838889708
2021-04-21,DHV/USDT,27380.036938117035
2021-04-21,DHV/WETH,10773.533390205159
2021-04-21,DIP/USDT,134340.912142835
2021-04-21,DNT/FTT,323.9128871134785
2021-04-21,DOBE/WETH,7453.518359989978
2021-04-21,DODO/USDT,2283.3323000450014
2021-04-21,DOGE/DAI,1332.21112508336
2021-04-21,DOGE/WETH,26573.1478217863
2021-04-21,DOGEFI/AKITA,1121.3808321426868
2021-04-21,DOGEFI/DAI,7149.51586680718
2021-04-21,DOGEFI/KISHU,2423.0649433946014
2021-04-21,DOGEFI/WETH,20307.37462640535
2021-04-21,DONUT/XTK,708.5172726132913
2021-04-21,DOV/WETH,830.1066348336667
2021-04-21,DOWS/XED,1066.9342707975818
2021-04-21,DPI/BZRX,22978.501486599518
2021-04-21,DPI/WETH,14389.44200457646
2021-04-21,DPI/WNXM,23951.376776189176
2021-04-21,DPI/bDPI,1294773.8471939005
2021-04-21,DPR/HOGE,9426.080340139248
2021-04-21,DPR/KISHU,1084.4644818939494
2021-04-21,DPR/WBTC,1087.6586235151049
2021-04-21,DPR/WETH,372.7316752603113
2021-04-21,DRC/BAND,21936.08447613423
2021-04-21,DSD/MIS3,5768.708549998968
2021-04-21,DSD/USDT,6537.363312377
2021-04-21,DSLA/WETH,31476.536756906622
2021-04-21,DUCK/ARCH,1843.8317132682998
2021-04-21,DUCK/USDT,4030.1784139981
2021-04-21,DUCK/WETH,46239.49028881436
2021-04-21,DVG/YAX,25895.176356981712
2021-04-21,DWZ/PCNT,383.0480699769801
2021-04-21,DXH/WETH,49839.42874917566
2021-04-21,EASY/WETH,14324.26979789021
2021-04-21,ECO/ERN,614.4272140924639
2021-04-21,ECO/WETH,306.7445972266213
2021-04-21,ELA/WETH,373.6434372884701
2021-04-21,ELAND/WETH,5421.061353151737
2021-04-21,EMTRG/WETH,2332.7481385785222
2021-04-21,ENJ/DAI,14507.096571366685
2021-04-21,ENJ/USDT,15480.84383515578
2021-04-21,ERC20/WETH,3517.7273279879178
2021-04-21,ERN/USDC,5706.472379734564
2021-04-21,ERN/WETH,24792.221897354662
2021-04-21,EROTICA/WETH,2986.10563012272
2021-04-21,EROWAN/WETH,2839.66295721811
2021-04-21,ERSDL/WETH,1191.5099222514318
2021-04-21,ESD/DAI,152069.49977175304
2021-04-21,ESD/USDC,18103.37458874546
2021-04-21,ESD/USDT,16280.5491231112
2021-04-21,EURS/USDC,214128.55285100293
2021-04-21,EURS/USDT,124687.38830495487
2021-04-21,FARM/WETH,91128.45452617393
2021-04-21,FCL/CFI,656.010154412897
2021-04-21,FCL/KP3R,18550.40848841753
2021-04-21,FDOGE/Biba,1903.4967060777997
2021-04-21,FEG/WETH,13661.211249750475
2021-04-21,FEI/DAI,363679.78018261655
2021-04-21,FEI/USDT,10209.285185464758
2021-04-21,FEI/WETH,9148717.815808367
2021-04-21,FMT/WETH,1853.728772961002
2021-04-21,FOAM/WETH,4314.3033634074
2021-04-21,FRAX/LINK,75007.6387901865
2021-04-21,FRAX/USDC,50504.781647552016
2021-04-21,FREE/DOBE,1346.9092871999999
2021-04-21,FREE/HVN,2008.245924
2021-04-21,FREE/PMA,1807.4213316
2021-04-21,FREE/WETH,8660.916020090712
2021-04-21,FRONT/USDT,2342.117020473995
2021-04-21,FRONT/WETH,4696.159962309015
2021-04-21,FRY/DAI,41114.865349676074
2021-04-21,FRY/WETH,975.2190397085944
2021-04-21,FTT/USDT,1047.1371832579514
2021-04-21,FX/GLM,10584.345624229758
2021-04-21,FX/REP,10729.035465906556
2021-04-21,FX/WETH,75453.00216972354
2021-04-21,FXF/USDC,49946.146551512815
2021-04-21,FYDER/WETH,8901.73008671407
2021-04-21,GAINS/BDT,5717.224586463722
2021-04-21,GAINS/INFI,1826.70867734266
2021-04-21,GAINS/PKF,4566.77169335665
2021-04-21,GAINS/USDT,1633.49273031612
2021-04-21,GAINS/WETH,1754.778640547236
2021-04-21,GALA/WETH,12723.624680419833
2021-04-21,GDAO/AAPX,2570.3668599593584
2021-04-21,GDAO/WETH,2570.35632149844
2021-04-21,GET/WETH,5023.8230527734895
2021-04-21,GLCH/PCNT,6094.17239192449
2021-04-21,GLCH/PUSH,1719.9475212279203
2021-04-21,GLCH/WETH,5350.177093839535
2021-04-21,GLM/WETH,45442.78728353692
2021-04-21,GLQ/WETH,604.86723522516
2021-04-21,GNY/WETH,1947.0021341320946
2021-04-21,GOVI/GLCH,2770.3992485999966
2021-04-21,GOVI/MOD,40809.04529516267
2021-04-21,GOVI/USDC,48433.42620212959
2021-04-21,GOVI/USDT,14452.07447371852
2021-04-21,GOVI/WETH,132563.88406620373
2021-04-21,GRT/BNT,21983.958567951777
2021-04-21,GRT/KP3R,179737.48529594025
2021-04-21,GRT/KYL,3462.306746296455
2021-04-21,GRT/LQTY,7649.882613580162
2021-04-21,GRT/MINT,10479.990796241857
2021-04-21,GRT/USDT,60577.9814811668
2021-04-21,GRT/WOOFT,757.224768514585
2021-04-21,GRUMPY/DAI,2854.3408488817277
2021-04-21,GS/WETH,2803.344548122301
2021-04-21,GTH/HOGE,3799.9748239446867
2021-04-21,HACHI/WETH,3270.391254308935
2021-04-21,HAKKA/LDO,3031.8332869649953
2021-04-21,HAKKA/WETH,389.76120695984787
2021-04-21,HAPI/WETH,1264.9895230624343
2021-04-21,HBT/CFI,1068.0875558308953
2021-04-21,HBTC/WBTC,661674.6586876113
2021-04-21,HEX/AKITA,2402.658681881638
2021-04-21,HEX/KISHU,379.51264413765847
2021-04-21,HEX/USDT,151.0198317161624
2021-04-21,HEX/WETH,14252.504452999512
2021-04-21,HEZ/WETH,2304.1315376715343
2021-04-21,HOGE/WETH,15995.507661078624
2021-04-21,HOT/WETH,1327.040215533
2021-04-21,HUE/USDT,1801.819258911888
2021-04-21,HUSD/CREAM,10998.38834426299
2021-04-21,HUSD/FEI,179972.62759809036
2021-04-21,HUSKY/WETH,30023.66917174933
2021-04-21,HXRO/USDC,17360.152988836708
2021-04-21,HYDRO/WETH,2855.920167234
2021-04-21,ICHI/USDT,750.6849009148305
2021-04-21,ID/WETH,94164.38536448026
2021-04-21,IDLE/USDC,12862.445055565495
2021-04-21,IDLE/WETH,36023.953215567366
2021-04-21,IGG/SLUM,2318.00592265
2021-04-21,ILV/WETH,397.20938247540573
2021-04-21,INFI/USDC,8720.843370124712
2021-04-21,INV/WETH,15800.155166817462
2021-04-21,JUP/WETH,3808.007089973511
2021-04-21,K21/TRIBE,6295.3106204788955
2021-04-21,KEEP/USDT,5149.963905024072
2021-04-21,KEEP/WETH,81653.640516717
2021-04-21,KEK/WETH,1083.8619880172362
2021-04-21,KEX/WETH,185.46601129313973
2021-04-21,KICK/WETH,2742.4116208
2021-04-21,KIMCHI/WETH,16186.612749110105
2021-04-21,KIMCHI/ZERO,21768.89710698261
2021-04-21,KNC/KP3R,129269.0674456288
2021-04-21,KNC/KYL,4548.647773975007
2021-04-21,KNC/MINT,11512.321844266267
2021-04-21,KP3R/WETH,115366.28555004405
2021-04-21,KSEED/WETH,3517.4816675958
2021-04-21,KTLYO/WETH,16683.128832022205
2021-04-21,KXUSD/MOON-V1-ETH-DAI,316.3603894036235
2021-04-21,KYL/WETH,4727.5366160603035
2021-04-21,KlonX/WBTC,137.02646016694112
2021-04-21,KlonX/WETH,8665.112696041298
2021-04-21,KlonX/YAXIS,42490.816398917836
2021-04-21,LABS/AAPX,1533.7247405646551
2021-04-21,LDO/WETH,30235.28911382176
2021-04-21,LEASH/WETH,24055.660503384894
2021-04-21,LINA/WETH,499.5410503519102
2021-04-21,LINK/DAI,52742.55506570468
2021-04-21,LINK/SUSD,137701.22837126558
2021-04-21,LINK/USDC,50824.449774390574
2021-04-21,LINK/USDT,148211.69826333827
2021-04-21,LINK/WETH,12850.115613586067
2021-04-21,LKR/WETH,274.06260280170306
2021-04-21,LMY/WETH,1076.8047359769685
2021-04-21,LON/WETH,595.25132209866
2021-04-21,LPL/OHM,14431.870371687433
2021-04-21,LPOOL/WETH,43839.73844291587
2021-04-21,LPT/DAI,1843.5325914439343
2021-04-21,LQTY/USDC,2741.162096517266
2021-04-21,LQTY/USDT,73181.99011792865
2021-04-21,LQTY/WETH,88044.7522545419
2021-04-21,LRC/ARCH,3101.1152826071
2021-04-21,LUNA/INJ,8450.594723414639
2021-04-21,LUNA/USDT,27444.943167936442
2021-04-21,LUNA/ZCN,6377.762762643412
2021-04-21,LUSD/GRT,8151.334578978587
2021-04-21,LUSD/LQTY,20640.60885763079
2021-04-21,LUSD/SXP,8150.163911982108
2021-04-21,LUSD/USDC,33993.25819111383
2021-04-21,LUSD/USDT,164315.01859929773
2021-04-21,LUSD/WOO,8025.672997616749
2021-04-21,MAI/WETH,194.22896633637512
2021-04-21,MANA/SHIB,6543.4820608034115
2021-04-21,MANA/WETH,133.46807222843
2021-04-21,MARK/DIA,1511.9291324926585
2021-04-21,MARK/USDT,32185.197448299274
2021-04-21,MARS/USDT,2635.7088851771177
2021-04-21,MASK/WETH,939.270674429009
2021-04-21,MASK/XTK,272.8085018604896
2021-04-21,MATH/WETH,10399.070383106797
2021-04-21,MATIC/DENT,1790.874344461986
2021-04-21,MATIC/LND,1668.5593941047855
2021-04-21,MATIC/SHIB,11707.1178578774
2021-04-21,MATIC/WETH,1244.5966625566482
2021-04-21,MATTER/USDT,19397.585109946143
2021-04-21,MATTER/WETH,6809.87013748708
2021-04-21,MEME/VISR,21693.903966632504
2021-04-21,MEME/WETH,698.8017453353491
2021-04-21,METRIC/ID,12375.50517766878
2021-04-21,METRIC/WETH,510.4666493613562
2021-04-21,MFI/SLUM,3614.39414234966
2021-04-21,MFI/WETH,9980.48181626073
2021-04-21,MIR/USDT,2909.6434425361467
2021-04-21,MIR/WETH,2062.864583374884
2021-04-21,MKR/SDT,2130.581396983033
2021-04-21,MOD/ARCH,3041.5009181155897
2021-04-21,MOD/USDC,9121.461253428653
2021-04-21,MONA/WETH,823.241786064724
2021-04-21,MOON/VISR,2339.4776475406684
2021-04-21,MOVE/WETH,2681.6178742931056
2021-04-21,MOVE/ZCN,5408.056759358354
2021-04-21,MPH/ROOK,24364.69872374437
2021-04-21,MPH/RUNE,31816.974230800384
2021-04-21,MPH/USDC,4283.054223376975
2021-04-21,MRPH/ERN,4836.882923830131
2021-04-21,MRPH/UNN,1168.9599638684997
2021-04-21,MRPH/XOR,1042.03109032158
2021-04-21,MTA/RUNE,49577.307518292226
2021-04-21,MTA/WETH,24121.736785015495
2021-04-21,MTHD/USDC,22421.576451856927
2021-04-21,MTHD/WETH,5676.883127361951
2021-04-21,MUSE/TRU,98.15099960636492
2021-04-21,MXX/USDT,666.7724783173827
2021-04-21,NAME/WETH,31519.942703369
2021-04-21,NDX/DAI,1473.7380084983313
2021-04-21,NEXO/WETH,18425.641010028507
2021-04-21,NFTX/WETH,38246.786920901846
2021-04-21,NIOX/PCNT,1540.930623025313
2021-04-21,NKN/NPXS,1844.4604166246315
2021-04-21,NOIA/WETH,6316.208453002864
2021-04-21,NSURE/USDT,1019.8917982771848
2021-04-21,NSURE/WETH,4582.144437853727
2021-04-21,OCC/LINK,1.313529109122522
2021-04-21,OCEAN/ZCX,34079.65298740075
2021-04-21,ODI/USDC,1967.5744539038435
2021-04-21,ODI/WETH,2133.6421308290546
2021-04-21,OGN/GLCH,1548.3018973700723
2021-04-21,OGN/USDC,98125.9882141659
2021-04-21,OHM/WETH,149341.2904710708
2021-04-21,OIN/GRUMPY,866.0537510059801
2021-04-21,OM/WETH,915.686620468056
2021-04-21,OPIUM/BUSD,4474.687093608227
2021-04-21,OPIUM/WETH,8951.087896427867
2021-04-21,OPIUM/⚗️,706.4449443629172
2021-04-21,ORAI/OGN,2988.5361796388293
2021-04-21,ORAI/WETH,4906.158631266918
2021-04-21,ORBS/WETH,6691.485567576721
2021-04-21,OVR/WETH,311.0397607953218
2021-04-21,PAID/USDC,19126.443027483994
2021-04-21,PAINT/WETH,1571.028447032354
2021-04-21,PAZZY/WETH,7747.407574964081
2021-04-21,PBTC/WETH,40253.323164879504
2021-04-21,PEAK/WETH,1310.378890551748
2021-04-21,PEECH/WETH,5589.432127160309
2021-04-21,PERP/ARCH,500.5946348586298
2021-04-21,PERP/WETH,500.557736883415
2021-04-21,PHA/API3,910.6311030432805
2021-04-21,PHA/USDT,5607.514475854892
2021-04-21,PHNX/LQTY,5780.6960412416
2021-04-21,PICA/WETH,9858.766834695842
2021-04-21,PICKLE/WETH,92882.53457485799
2021-04-21,PKF/WETH,9956.412631905534
2021-04-21,PLOT/WETH,1520.8820546759164
2021-04-21,PMON/USDT,2170.082485175137
2021-04-21,PNK/XTK,772.3953201284501
2021-04-21,POLK/WETH,1075.8800043832753
2021-04-21,POLS/AKITA,1261.1571162681632
2021-04-21,POLY/WETH,22756.21840919782
2021-04-21,POODL/WETH,23958.237707926113
2021-04-21,POOL/MTHD,857.7071176583752
2021-04-21,POOLZ/WETH,117.57215406328068
2021-04-21,POWR/WETH,12335.647448827789
2021-04-21,PPAY/USDT,7904.299941484848
2021-04-21,PREMIA/WETH,2019.8944287054937
2021-04-21,PROS/WETH,1472.6885363269141
2021-04-21,PRQ/WETH,4838.681915684714
2021-04-21,PRQ/XTK,2443.772675377022
2021-04-21,PRT/WETH,3334.9824033946
2021-04-21,PTF/QNT,4245.107230130688
2021-04-21,PTF/WETH,38166.73604435611
2021-04-21,PTOY/WETH,637.969281280736
2021-04-21,PUSH/DEV,40830.10878076572
2021-04-21,PUSH/WETH,8062.467643765524
2021-04-21,Pikachu/Biba,223.07804865010135
2021-04-21,Pikachu/KISHU,214.21291
2021-04-21,Pikachu/WETH,11917.814949642048
2021-04-21,QNT/AAPX,2036.301575519132
2021-04-21,QNT/USDT,10058.260722729676
2021-04-21,QNT/WETH,80609.21285836966
2021-04-21,QRX/WETH,2855.483843329336
2021-04-21,RAD/BOOST,36022.289336448295
2021-04-21,RAD/FLX,12760.56629664245
2021-04-21,RAD/WETH,1351.3905399511439
2021-04-21,RAI/DAI,104266.9353363477
2021-04-21,RAI/LUSD,10482.819923593745
2021-04-21,RAI/WETH,361787.39416271204
2021-04-21,RAMP/AAPX,6467.2197397820455
2021-04-21,RARI/USDC,6572.668620251058
2021-04-21,RARI/WETH,13002.097623505584
2021-04-21,RARI/YAX,17700.226514853974
2021-04-21,RAZE/USDC,6673.553759563196
2021-04-21,RAZE/WETH,83049.77250145933
2021-04-21,RAZOR/WETH,668.6015952000463
2021-04-21,RBC/XTK,309.095944614915
2021-04-21,RDN/WETH,207.33901566916273
2021-04-21,REEF/MARK,11590.512187030725
2021-04-21,REEF/SHIB,2684.0440947556
2021-04-21,REEF/SUSHI,6836.343791250224
2021-04-21,REHAB/Biba,476.1958855701478
2021-04-21,REN/BNT,11259.66710172823
2021-04-21,REN/RVP,156.685558480708
2021-04-21,REN/WETH,4246.706999813649
2021-04-21,RENBTC/DPI,10931.211707368182
2021-04-21,RENBTC/WBTC,816249.5499007289
2021-04-21,RENBTC/WETH,54807.70161438159
2021-04-21,RENBTC/aWBTC,114323.65040600706
2021-04-21,RENDOGE/VISR,16813.92537774942
2021-04-21,RENDOGE/WETH,12391.813213361396
2021-04-21,REP/FX,11265.740271950497
2021-04-21,REP/WETH,22548.81375192588
2021-04-21,REQ/KYL,409.69328461584
2021-04-21,RFI/AKITA,450.439933872718
2021-04-21,RFI/API3,2252.1970482248157
2021-04-21,RFI/WETH,483.4154031659565
2021-04-21,RFUEL/WETH,7266.895695317055
2021-04-21,RGT/MKR,160213.34954406222
2021-04-21,RGT/USDC,221565.1468124483
2021-04-21,RGT/WETH,34661.9681566529
2021-04-21,RGT/⚗️,11123.541416379849
2021-04-21,RLY/USDT,6280.220059767307
2021-04-21,ROBOT/MKR,46074.122268658015
2021-04-21,ROCKS/BAND,10911.408671524821
2021-04-21,ROOK/BNT,166304.69904956044
2021-04-21,ROOK/DAI,9776.506535652941
2021-04-21,ROOK/DFIO,5322.692352507879
2021-04-21,ROOK/REN,93617.21700122602
2021-04-21,ROOK/RUNE,53522.174647364314
